"group_heb","unit_heb","year","subunit_heb","habitat_heb","factor_heb","proximity_heb","site_heb","lon","lat","species_heb","count"
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"דנתוניית החולות",6
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"חומעה מגוידת",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"חומעת ראש-הסוס",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"חורשף צהוב",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"לוטוס שעיר",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"לוענית החולות",14
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"לענה חד-זרעית",46
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"לשון-שור מגובבת",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"מחטנית משובלת",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"מלענן החוף",63
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"מרסיה יפהפייה",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"ניסנית שיכנית",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"סביון יפו",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"עלקת מוטל",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"קיפודן פלשתי",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"רב-פרי בשרני",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"שברק משונן",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","אשקלון",34.6126282546,31.7194936418,"שילשון חופי",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5177654001,31.615873798,"ארכובית ארץ-ישראלית",4
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5177654001,31.615873798,"דנתוניית החולות",14
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5177654001,31.615873798,"חולית מצרית",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5177654001,31.615873798,"חומעה מגוידת",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5177654001,31.615873798,"לענה חד-זרעית",36
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5177654001,31.615873798,"מחטנית משובלת",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5177654001,31.615873798,"מרסיה יפהפייה",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5177654001,31.615873798,"סביון יפו",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5177654001,31.615873798,"סוככיים ב.מ.",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5177654001,31.615873798,"צלבית עשבונית",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5177654001,31.615873798,"רב-פרי בשרני",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5177654001,31.615873798,"שילשון חופי",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5194152057,31.6181413791,"ארכובית ארץ-ישראלית",4
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5194152057,31.6181413791,"גומא מגובב",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5194152057,31.6181413791,"דנתוניית החולות",6
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5194152057,31.6181413791,"חולית מצרית",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5194152057,31.6181413791,"חומעה מגוידת",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5194152057,31.6181413791,"טיונית החולות",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5194152057,31.6181413791,"לענה חד-זרעית",35
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5194152057,31.6181413791,"סביון יפו",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5194152057,31.6181413791,"סוככיים ב.מ.",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5194152057,31.6181413791,"רב-פרי בשרני",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"אלית המפרק",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"ארכובית ארץ-ישראלית",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"גומא מגובב",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"גזר החוף",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"גזרנית החוף",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"דנתוניית החולות",27
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"חולית מצרית",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"חומעה מגוידת",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"חורשף צהוב",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"טיונית החולות",9
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"כפתור החולות",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"לוטוס שעיר",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"לוניאה דקת-אונות",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"לענה חד-זרעית",29
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"מחטנית משובלת",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"מרסיה יפהפייה",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"ניסנית שיכנית",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"סביון יפו",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"סוככיים ב.מ.",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"רב-פרי בשרני",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"רותם המדבר",6
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"שברק מצוי",9
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","זיקים",34.5279150537,31.6179633158,"שילשון חופי",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5032663128,31.5942129998,"לענה חד-זרעית",23
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5032663128,31.5942129998,"מחטנית משובלת",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5032663128,31.5942129998,"סביון יפו",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5032663128,31.5942129998,"שילשון חופי",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"אלית המפרק",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"ארכובית ארץ-ישראלית",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"גומא מגובב",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"דנתוניית החולות",21
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"חולית מצרית",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"חומעה מגוידת",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"לוטוס שעיר",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"לוניאה דקת-אונות",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"לוענית החולות",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"לענה חד-זרעית",31
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"לשון-שור מגובבת",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"מחטנית משובלת",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"מלענן החוף",5
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"ניסנית שיכנית",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"סביון יפו",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"קיפודן פלשתי",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"רב-פרי בשרני",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"שברק מצוי",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5136898289,31.5903719069,"שילשון חופי",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"ארכובית ארץ-ישראלית",5
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"גומא מגובב",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"דנתוניית החולות",8
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"חומעה מגוידת",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"טיונית החולות",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"ידיד-חולות מצוי",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"לוניאה דקת-אונות",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"לוענית החולות",14
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"לענה חד-זרעית",16
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"לשון-שור מגובבת",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"מלענן החוף",12
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"סביון יפו",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"ציפורנית בשרנית",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"קיפודן פלשתי",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","נתיב העשרה",34.5199373981,31.5866627315,"רב-פרי בשרני",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"אלת המסטיק",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"אספרג ארוך-עלים",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"ארכובית ארץ-ישראלית",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"חולית מצרית",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"חומעה מגוידת",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"טיונית החולות",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"לענה חד-זרעית",82
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"מחטנית משובלת",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"מרסיה יפהפייה",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"סביון יפו",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"פולש ב.מ.",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"ציפורנית חופית",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"רב-פרי בשרני",4
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9085009992,32.4783703446,"שמשון סגלגל",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.909224801,32.4748835744,"אלית המפרק",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.909224801,32.4748835744,"חולית מצרית",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.909224801,32.4748835744,"חומעה מגוידת",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.909224801,32.4748835744,"לענה חד-זרעית",41
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.909224801,32.4748835744,"מחטנית משובלת",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.909224801,32.4748835744,"מרסיה יפהפייה",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.909224801,32.4748835744,"סביון יפו",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.909224801,32.4748835744,"ציפורנית בשרנית",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.909224801,32.4748835744,"רב-פרי בשרני",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.909224801,32.4748835744,"רותם המדבר",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.909224801,32.4748835744,"שילשון חופי",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"אלית המפרק",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"ארכובית ארץ-ישראלית",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"חולית מצרית",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"חומעה מגוידת",2
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"חלבלוב החוף",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"טיונית החולות",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"כפתור החולות",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"לענה חד-זרעית",38
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"מחטנית משובלת",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"מרסיה יפהפייה",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"סביון יפו",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"סוככיים ב.מ.",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"ציפורנית בשרנית",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"ציפורנית חופית",1
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"רב-פרי בשרני",3
"צומח","חולות מישור החוף",2014,NA,"חצי-מיוצב","יישובים","רחוק","קיסריה",34.9136045777,32.4712824038,"רותם המדבר",4
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245345291,31.7577223478,"ארכובית ארץ-ישראלית",7
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245345291,31.7577223478,"גומא מגובב",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245345291,31.7577223478,"חומעה מגוידת",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245345291,31.7577223478,"חלבלוב החוף",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245345291,31.7577223478,"טיונית החולות",2
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245345291,31.7577223478,"לוענית החולות",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245345291,31.7577223478,"לענה חד-זרעית",37
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245345291,31.7577223478,"מחטנית משובלת",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245345291,31.7577223478,"סביון יפו",2
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245386431,31.7597493173,"ארכובית ארץ-ישראלית",4
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245386431,31.7597493173,"דנתוניית החולות",2
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245386431,31.7597493173,"חומעה מגוידת",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245386431,31.7597493173,"טיונית החולות",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245386431,31.7597493173,"לוענית החולות",3
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245386431,31.7597493173,"לענה חד-זרעית",19
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245386431,31.7597493173,"מלענן החוף",6
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245386431,31.7597493173,"מרסיה יפהפייה",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245386431,31.7597493173,"סביון יפו",3
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245386431,31.7597493173,"רותם המדבר",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6245386431,31.7597493173,"שילשון חופי",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6267715,31.7590483088,"ארכובית ארץ-ישראלית",3
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6267715,31.7590483088,"גומא מגובב",2
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6267715,31.7590483088,"טיונית החולות",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6267715,31.7590483088,"לענה חד-זרעית",16
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6267715,31.7590483088,"מחטנית משובלת",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6267715,31.7590483088,"מרסיה זעירה",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6267715,31.7590483088,"סביון יפו",2
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6267715,31.7590483088,"ציפורנית חופית",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6267715,31.7590483088,"קידה שעירה",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6267715,31.7590483088,"קנה מצוי",2
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשדוד",34.6267715,31.7590483088,"רב-פרי בשרני",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5891287574,31.7129421432,"אספרג ארוך-עלים",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5891287574,31.7129421432,"ארכובית ארץ-ישראלית",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5891287574,31.7129421432,"דנתוניית החולות",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5891287574,31.7129421432,"חומעה מגוידת",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5891287574,31.7129421432,"לענה חד-זרעית",21
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5891287574,31.7129421432,"מלענן החוף",2
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5891287574,31.7129421432,"מרסיה יפהפייה",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5891287574,31.7129421432,"סביון יפו",3
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5891287574,31.7129421432,"פרסיון גדול",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5891287574,31.7129421432,"רותם המדבר",4
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5891287574,31.7129421432,"שרביטן ריסני",3
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5945424191,31.7241835976,"ארכובית ארץ-ישראלית",3
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5945424191,31.7241835976,"גומא מגובב",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5945424191,31.7241835976,"לענה חד-זרעית",22
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5945424191,31.7241835976,"קידה שעירה",1
"צומח","חולות מישור החוף",2014,NA,"נודד","יישובים","רחוק","אשקלון",34.5945424191,31.7241835976,"רותם המדבר",3
